date,symbol,open,high,low,PX,DAX,WIG,ATX,UKX,LUXX,AEX,CAC,SMI,MAIN,SX5E,MSCI,EURCZK,EURPLN
2015-09-23,PSECZ:PX,967.77002,970.78003,960.65002,960.65002,9612.62,50160.5,2205.0701,6032.2402,1387.08,419.12,43.825001,8447.6797,55.119999,3079.99,61.41,27.2836,4.22372
2015-09-24,PSECZ:PX,961.10999,964.78003,951.21997,951.21997,9427.64,49701.309,2172.49,5961.4902,1366.397,409.85999,42.974998,8278.0703,54.860001,3019.3401,60.47,27.26506,4.22467
2015-09-29,PSECZ:PX,957.71002,962.46002,945.08002,959.37,9450.4,49257.711,2187.6799,5909.2402,1347.21,412.10999,43.014999,8323.4805,54.900002,3029.8601,58.24,27.19056,4.24633
2015-09-30,PSECZ:PX,959.25,972.07001,959.25,971.09998,9660.44,49824.59,2229.49,6061.6099,1361.4449,421.14001,44.119999,8513.4102,55.02,3100.6699,59.46,27.1476,4.24988
2015-10-05,PSECZ:PX,964.22998,974.19,963.92999,972.91998,9814.79,50312.859,2294.23,6298.9199,1402.277,436.89999,45.695,8740.8301,54.27,3190.3899,59.23,27.10141,4.2399
2015-10-06,PSECZ:PX,973.66998,975.09998,966.03998,970.83002,9902.83,50733.512,2324.5701,6326.1602,1405.828,440.72,46.125,8761.6797,54.080002,3220.0901,58.61,27.1311,4.23497
2015-10-07,PSECZ:PX,971.76001,980.82001,970.85999,977.42999,9970.4,50961.871,2350.1001,6336.3501,1417.946,440.59,46.185001,8639.0303,54.130001,3226.3999,59.32,27.1552,4.2228
2015-10-08,PSECZ:PX,977.32001,977.92999,968.22998,970.60999,9993.07,51222.77,2347.8799,6374.8198,1427.688,442.07999,46.264999,8674.1699,53.700001,3224.96,59.93,27.08883,4.21978
2015-10-12,PSECZ:PX,981.03998,993.90997,981.03998,989.25,10119.83,51569.809,2357.9099,6371.1802,1449.756,440.04999,46.445,8706.1104,53.689999,3247.3301,60.49,27.1449,4.23227
2015-10-13,PSECZ:PX,990.0,990.17999,970.67999,975.78003,10032.82,51310.641,2314.6499,6342.2798,1447.99,438.25,45.98,8654.6396,54.139999,3221.28,60.15,27.09894,4.22984
2015-10-14,PSECZ:PX,973.34998,975.35999,964.84998,966.06,9915.85,51174.59,2334.22,6269.6099,1433.405,434.32001,45.650002,8573.3096,53.830002,3191.5701,59.19,27.10161,4.23278
2015-10-15,PSECZ:PX,965.34998,974.03003,963.84998,964.21002,10064.8,51599.621,2364.8301,6338.6699,1448.1,443.70001,46.259998,8653.3496,54.110001,3238.8101,59.85,27.07426,4.23586
2015-10-19,PSECZ:PX,970.78003,976.60999,970.13,970.81,10164.31,51264.77,2378.3101,6352.3301,1446.533,449.31,46.575001,8705.6602,54.060001,3272.04,60.79,27.07648,4.2611
2015-10-20,PSECZ:PX,970.81,970.81,961.03003,970.59003,10147.68,51442.512,2384.21,6345.1299,1429.735,447.26999,46.299999,8650.0195,54.099998,3255.72,60.9,27.07296,4.29028
2015-10-21,PSECZ:PX,970.59003,972.56,967.03003,970.26001,10238.1,51183.059,2412.3999,6348.4199,1431.4301,449.78,46.494999,8602.1201,54.330002,3272.23,60.46,27.07781,4.25088
2015-10-22,PSECZ:PX,970.70001,978.59003,968.65002,978.08002,10491.97,51094.289,2461.9399,6376.2798,1460.17,457.97,47.560001,8788.9199,54.049999,3353.1101,61.08,27.10846,4.2536
2015-10-27,PSECZ:PX,982.64001,983.77002,973.19,981.34998,10692.19,51277.719,2410.6799,6365.27,1442.3621,458.42999,48.040001,8849.9199,53.459999,3381.01,61.52,27.10239,4.28476
2015-10-29,PSECZ:PX,980.23999,985.82001,978.20001,979.46997,10800.84,50262.68,2422.9299,6395.7998,1442.502,462.98999,48.380001,8957.2695,53.25,3413.3899,65.52,27.09317,4.25035
2015-11-02,PSECZ:PX,983.13,986.96002,980.54999,986.59998,10950.67,50642.891,2433.52,6361.7998,1460.734,464.57999,48.695,8936.0801,54.98,3434.5,71.05,27.07208,4.2513
2015-11-03,PSECZ:PX,986.16998,986.28998,980.04999,980.19,10951.15,50367.531,2443.54,6383.6099,1477.901,466.85001,48.869999,8935.5,54.869999,3442.6799,70.21,27.05858,4.24377
2015-11-04,PSECZ:PX,979.78003,984.72998,978.84003,980.90997,10845.24,50466.34,2432.5601,6412.8799,1483.856,468.84,49.009998,8951.7598,54.240002,3439.1599,69.46,27.0654,4.25182
2015-11-05,PSECZ:PX,980.5,982.37,975.02002,975.63,10887.74,50125.852,2421.6699,6364.8999,1471.275,466.60001,49.290001,8990.1602,53.849998,3447.49,68.62,27.02663,4.27114
2015-11-09,PSECZ:PX,988.15002,994.23999,987.28003,990.92999,10815.45,49428.711,2476.6201,6295.1602,1461.153,465.01001,48.595001,8876.6699,53.639999,3418.3601,66.49,27.04138,4.23702
2015-11-10,PSECZ:PX,991.28003,997.78998,986.22998,996.84003,10832.52,49538.051,2476.5,6275.2798,1451.864,465.20001,48.619999,8849.7695,52.75,3425.3999,67.25,27.02356,4.21444
2015-11-12,PSECZ:PX,992.40997,993.63,976.33002,978.44,10782.63,49358.199,2391.54,6178.6802,1483.041,459.85001,48.084999,8816.9404,52.549999,3387.7,66.77,27.03157,4.24428
2015-11-16,PSECZ:PX,981.84003,985.12,977.34003,978.69,10713.23,48462.93,2401.99,6146.3799,1431.657,454.29001,47.605,8727.0898,52.200001,3362.23,68.03,27.03206,4.2447
2015-11-18,PSECZ:PX,978.69,992.96002,978.69,992.13,10959.95,49345.309,2465.1201,6278.9702,1486.11,465.92999,48.575001,8990.96,51.93,3431.9199,69.4,27.03096,4.25253
2015-11-19,PSECZ:PX,991.96002,996.71997,991.39001,992.17999,11085.44,49177.738,2490.79,6329.9302,1484.765,469.0,48.66,9008.6504,51.34,3448.9299,69.42,27.04636,4.23793
2015-11-23,PSECZ:PX,993.67999,999.59003,990.47998,999.59003,11092.31,48597.23,2493.99,6305.4902,1472.215,466.17999,48.415001,8924.4102,50.380001,3445.26,69.52,27.02568,4.26185
2015-11-24,PSECZ:PX,999.59998,999.59998,978.03998,983.09998,10933.99,47908.148,2454.01,6277.23,1435.2729,461.29001,47.73,8808.5303,50.509998,3409.6001,70.08,27.03439,4.27066
2015-11-25,PSECZ:PX,983.09998,984.90997,972.87,975.71997,11169.54,47945.27,2441.0,6337.6401,1444.744,468.07001,48.445,8934.4805,49.700001,3462.0601,69.96,27.02764,4.27414
2015-11-30,PSECZ:PX,977.59998,977.78003,965.94,974.40002,11382.23,47915.91,2488.6201,6356.0898,1461.493,469.51999,49.064999,8993.0996,52.52,3506.45,70.12,27.02908,4.28138
2015-12-01,PSECZ:PX,974.14001,977.56,967.04999,969.08002,11261.24,47803.602,2501.6001,6395.6499,1458.127,467.32001,48.654999,8993.2402,51.330002,3479.6399,70.56,27.0266,4.27774
2015-12-02,PSECZ:PX,969.25,972.21002,955.90002,959.39001,11190.02,47002.609,2488.2,6420.9302,1454.302,467.06,48.595001,9016.5596,50.060001,3468.6599,70.39,27.06657,4.33414
2015-12-03,PSECZ:PX,959.39001,960.51001,948.09998,951.27002,10789.24,46693.09,2453.96,6275.0,1448.814,449.92001,46.869999,8852.1396,49.77,3343.3401,69.64,27.02412,4.31454
2015-12-07,PSECZ:PX,950.65997,957.72998,945.63,945.98999,10886.09,46510.961,2430.3501,6223.52,1414.928,448.45999,47.195,8825.2803,49.509998,3360.21,70.67,27.02182,4.3433
2015-12-09,PSECZ:PX,930.39001,937.26001,929.32001,931.40997,10592.49,44670.09,2373.3999,6126.6802,1397.223,440.85001,45.810001,8624.9502,48.099998,3277.21,69.42,27.02204,4.34763
2015-12-10,PSECZ:PX,931.42999,933.37,925.57001,931.45001,10598.93,45093.648,2387.75,6088.0498,1368.709,437.84,45.779999,8632.6299,49.040001,3269.97,69.95,27.0233,4.36612
2015-12-14,PSECZ:PX,923.22998,931.89001,919.04999,919.72998,10139.34,43887.16,2292.3201,5874.0601,1324.181,420.66,44.174999,8375.3096,49.98,3139.24,69.62,27.0332,4.31148
2015-12-15,PSECZ:PX,921.09003,930.26001,915.52002,928.98999,10450.38,44304.68,2352.4299,6017.79,1343.1331,433.63,45.564999,8581.5596,49.27,3241.51,70.33,27.03338,4.30096
2015-12-16,PSECZ:PX,929.07001,935.97998,925.87,930.13,10469.26,44894.371,2388.8999,6061.1899,1331.132,433.82999,45.685001,8604.0801,49.169998,3246.78,71.48,27.02501,4.30122
2015-12-17,PSECZ:PX,930.28003,940.56,930.28003,931.84998,10738.12,45684.051,2366.1899,6102.54,1344.176,438.97,46.189999,8656.2998,48.84,3306.47,70.89,27.03117,4.27215
2015-12-21,PSECZ:PX,926.71002,930.65997,924.46997,928.40997,10497.77,46247.43,2343.5,6034.8398,1347.066,428.48001,45.174999,8544.3496,48.009998,3213.01,71.97,27.02674,4.25092
2015-12-22,PSECZ:PX,929.34998,931.79999,926.85999,929.83002,10488.75,46421.281,2365.04,6083.1001,1349.541,430.97,45.165001,8515.8203,49.380001,3214.3201,71.54,27.02472,4.24371
2015-12-23,PSECZ:PX,930.06,945.79999,929.90002,945.48999,10727.64,46564.078,2401.1899,6240.98,1390.734,443.72,46.209999,8705.7402,48.27,3286.6799,72.18,27.02841,4.23844
2015-12-29,PSECZ:PX,950.09998,955.73999,948.66998,955.73999,10860.14,47042.148,2396.27,6314.5698,1411.286,447.70001,46.465,8883.0098,49.98,3314.28,72.85,27.02046,4.2573
2015-12-30,PSECZ:PX,955.53998,958.95001,952.52002,956.33002,10743.01,46467.379,2396.9399,6274.0498,1399.1949,446.19,46.189999,8818.0898,50.509998,3287.98,72.59,27.02248,4.26354
2016-01-04,PSECZ:PX,954.16998,954.16998,936.65002,938.22998,10283.44,45356.648,2348.3101,6093.4302,1342.373,431.70001,44.875,8656.3096,49.939999,3164.76,70.61,27.02036,4.30674
2016-01-05,PSECZ:PX,939.03003,946.07001,934.42999,941.07001,10310.1,45200.77,2362.73,6137.2402,1364.115,435.0,44.825001,8701.46,50.169998,3178.01,71.14,27.02918,4.35158
2016-01-07,PSECZ:PX,932.15002,932.15002,914.28003,916.09003,9979.85,44195.91,2297.6299,5954.0801,1319.818,420.76001,43.544998,8449.8604,48.75,3084.6799,69.49,27.0175,4.36627
2016-01-11,PSECZ:PX,924.0,926.78998,915.13,918.64001,9825.07,43241.059,2200.99,5871.8301,1283.564,411.31,42.73,8213.5195,49.060001,3027.49,68.13,27.02285,4.35762
2016-01-12,PSECZ:PX,917.67999,923.78003,913.96997,919.62,9985.43,44214.32,2216.71,5929.2402,1276.906,416.41,43.314999,8332.04,49.209999,3064.6599,69.2,27.02225,4.35154
2016-01-13,PSECZ:PX,920.31,924.59998,914.72998,914.72998,9960.96,44708.039,2204.05,5960.9702,1277.337,418.04999,43.395,8414.8301,49.560001,3073.02,67.76,27.01988,4.39436
2016-01-14,PSECZ:PX,912.40997,913.60999,895.53003,898.62,9794.2,44596.078,2169.8999,5918.23,1287.243,413.38,42.669998,8305.4697,49.360001,3024.0,68.0,27.0211,4.48288
2016-01-19,PSECZ:PX,867.79999,883.71002,867.79999,873.97998,9664.21,42738.281,2114.48,5876.7998,1264.28,407.67999,42.209999,8223.7598,50.439999,2980.49,66.59,27.04104,4.49301
2016-01-20,PSECZ:PX,874.0,874.0,853.06,855.91998,9391.64,42152.699,2043.4,5673.5801,1211.504,395.72,40.790001,7966.3398,50.709999,2882.5901,65.44,27.04304,4.49182
2016-01-21,PSECZ:PX,855.60999,862.73999,853.73999,859.87,9574.16,42180.301,2081.76,5773.79,1250.177,406.48999,41.59,8035.0601,49.369999,2943.9199,65.58,27.01969,4.45783
2016-01-25,PSECZ:PX,887.53003,895.96997,882.65002,883.84998,9736.15,43202.949,2138.8899,5877.0,1267.203,418.07001,42.639999,8253.3398,48.779999,3001.78,66.31,27.02224,4.4497
2016-01-26,PSECZ:PX,883.54999,894.57001,877.46002,892.81,9822.75,42924.602,2158.3601,5911.46,1296.214,421.97,43.07,8314.4697,49.41,3032.8401,66.08,27.02378,4.47638
2016-01-27,PSECZ:PX,892.83002,902.91998,892.83002,902.56,9880.82,43236.461,2137.96,5990.3701,1310.526,424.41,43.310001,8322.6797,49.439999,3043.47,66.21,27.02244,4.45997
2016-01-28,PSECZ:PX,902.56,912.71997,901.21002,909.42999,9639.59,43778.961,2129.45,5931.7798,1309.5,420.10001,42.755001,8153.27,49.439999,2979.4199,66.55,27.01999,4.41983
2016-02-01,PSECZ:PX,921.07001,926.33002,911.65002,914.71002,9757.88,44294.891,2140.96,6060.1001,1286.578,429.67999,43.485001,8310.9902,49.740002,3021.01,67.74,27.02298,4.4071
2016-02-02,PSECZ:PX,914.03998,916.77002,902.20001,902.20001,9581.04,43563.879,2129.8601,5922.0098,1277.78,420.64999,42.419998,8196.9902,49.689999,2951.8501,66.79,27.01985,4.42416
2016-02-03,PSECZ:PX,902.01001,903.17999,886.33002,886.71997,9434.82,43630.57,2092.0901,5837.1401,1273.876,416.20999,41.82,8123.7402,49.939999,2896.6299,66.32,27.02436,4.422
2016-02-04,PSECZ:PX,888.82001,902.44,888.59003,897.47998,9393.36,44557.641,2113.8999,5898.7598,1308.952,417.94,41.849998,8003.3999,49.439999,2905.3,66.89,27.08245,4.40891
2016-02-08,PSECZ:PX,903.33002,905.10999,871.60999,872.53003,8979.36,44155.148,2026.4,5689.3599,1245.436,400.60999,40.259998,7759.21,48.900002,2785.1699,63.16,27.02446,4.44236
2016-02-09,PSECZ:PX,873.28003,877.81,845.85999,852.96997,8879.4,44006.871,1972.03,5632.1899,1227.748,392.57999,39.52,7583.27,48.049999,2736.5,65.08,27.03165,4.41022
2016-02-10,PSECZ:PX,854.96002,872.09003,854.57001,863.73999,9017.29,43858.578,2001.6,5672.2998,1206.2159,394.63,40.16,7731.9302,48.310001,2789.05,66.02,27.03702,4.42196
2016-02-11,PSECZ:PX,860.62,861.09998,837.25,847.22998,8752.87,43741.961,1957.05,5536.9702,1180.4771,382.60999,38.57,7496.6201,47.93,2680.3501,65.26,27.04258,4.39692
2016-02-16,PSECZ:PX,877.5,879.39001,861.37,861.37,9135.11,44288.449,2084.71,5862.1699,1230.785,403.26999,40.689999,7813.79,46.75,2821.26,68.58,27.02665,4.3984
2016-02-17,PSECZ:PX,861.89001,880.37,861.89001,877.54999,9377.21,45639.621,2162.8401,6030.3198,1273.619,414.75,41.869999,7946.1899,46.93,2897.72,70.06,27.02038,4.39381
2016-02-18,PSECZ:PX,875.38,887.17999,873.84003,878.51001,9463.64,45834.879,2114.1399,5971.9502,1270.921,413.79001,41.924999,7916.6099,47.130001,2895.1499,70.64,27.02257,4.37208
2016-02-22,PSECZ:PX,872.01001,887.39001,871.56,886.64001,9573.59,45911.559,2177.8201,6037.73,1299.376,420.69,42.5,7961.4902,47.799999,2933.9099,72.83,27.02528,4.38028
2016-02-23,PSECZ:PX,886.64001,887.06,876.92999,879.15002,9416.77,45760.949,2134.99,5962.3101,1289.6639,415.42999,41.884998,7807.0098,47.950001,2887.3799,72.75,27.05302,4.37678
2016-02-24,PSECZ:PX,879.15002,879.54999,854.87,855.42999,9167.8,45192.059,2100.28,5867.1802,1258.5341,407.51999,41.029999,7689.5601,48.330002,2820.24,71.45,27.05412,4.35566
2016-02-25,PSECZ:PX,857.20001,869.77002,857.14001,865.66998,9331.48,45497.77,2120.04,6012.8101,1274.1801,415.38,41.955002,7794.0498,48.75,2877.4199,72.56,27.03477,4.37504
2016-02-29,PSECZ:PX,864.83002,865.62,852.72998,857.60999,9495.4,45430.289,2154.3401,6097.0898,1327.25,427.26999,42.98,7843.6299,49.740002,2945.75,70.52,27.03568,4.33194
2016-03-01,PSECZ:PX,857.60999,871.89001,856.77002,871.89001,9717.16,45344.539,2191.9199,6152.8799,1369.069,436.81,43.535,7962.2202,49.040001,2996.3899,71.51,27.05894,4.32339
2016-03-02,PSECZ:PX,871.90997,882.58002,871.90997,879.32001,9776.62,45371.988,2206.99,6147.0601,1391.1429,436.31,43.685001,8039.8901,49.880001,3022.1399,70.85,27.04776,4.34015
2016-03-03,PSECZ:PX,879.32001,883.06,877.69,883.06,9751.92,46448.27,2211.5901,6130.46,1413.85,433.95001,43.575001,7950.8398,49.919998,3012.8701,70.09,27.04774,4.32002
2016-03-07,PSECZ:PX,889.52002,890.0,880.71002,888.01001,9778.93,46843.48,2232.72,6182.3999,1450.077,436.0,43.84,8019.1299,50.18,3021.0901,69.96,27.04411,4.32318
2016-03-08,PSECZ:PX,887.71997,893.54999,883.84998,892.56,9692.82,46534.988,2236.97,6125.4399,1414.598,432.89001,43.470001,7971.1499,50.380001,3002.01,68.7,27.05347,4.3198
2016-03-09,PSECZ:PX,892.67999,893.19,884.59003,886.71002,9723.09,46482.031,2247.9099,6146.3198,1421.205,435.56,43.674999,7975.8101,49.740002,3016.1799,69.46,27.0588,4.33356
2016-03-10,PSECZ:PX,886.65002,900.89001,879.66998,896.15002,9498.15,46686.738,2228.9299,6036.7002,1388.208,430.17999,42.959999,7893.6602,50.57,2970.78,68.95,27.05518,4.29303
2016-03-15,PSECZ:PX,913.94,914.02002,906.16998,909.98999,9933.85,47114.629,2298.6899,6139.9702,1367.6281,442.0,44.150002,7953.9302,51.16,3067.21,69.31,27.05596,4.2886
2016-03-16,PSECZ:PX,909.98999,913.59003,907.07001,910.20001,9983.41,47077.469,2299.6101,6175.4902,1359.1639,443.82999,44.049999,7916.4302,51.41,3062.05,69.77,27.03702,4.27662
2016-03-17,PSECZ:PX,910.20001,915.38,892.64001,898.32001,9892.2,47833.391,2297.1499,6201.1201,1392.8879,444.06,43.860001,7861.79,50.509998,3043.1001,70.23,27.03334,4.2634
2016-03-21,PSECZ:PX,915.01001,918.63,906.20001,908.44,9948.64,48051.621,2298.77,6184.5801,1384.4771,443.82999,43.799999,7849.5698,50.799999,3048.77,71.38,27.031,4.25536
2016-03-22,PSECZ:PX,907.89001,909.54999,896.84003,901.14001,9990.0,48166.781,2292.29,6192.7402,1372.823,443.12,43.814999,7853.0698,50.349998,3051.23,71.63,27.04611,4.25773
2016-03-23,PSECZ:PX,902.78003,906.21002,886.28998,890.46997,10022.93,47748.48,2267.6101,6199.1099,1379.533,443.35999,43.779999,7894.3599,50.509998,3042.4199,71.6,27.07156,4.26765
2016-03-24,PSECZ:PX,890.59998,890.59998,884.38,888.92999,9851.35,47778.012,2221.4199,6106.48,1348.391,437.48999,42.865002,7775.5801,50.369999,2986.73,70.74,27.0554,4.26076
2016-03-29,PSECZ:PX,888.98999,894.0,888.67999,893.16998,9887.94,48135.98,2228.3301,6105.8999,1343.812,440.37,43.185001,7797.6499,50.34,3004.8701,72.67,27.05439,4.2728
2016-03-30,PSECZ:PX,892.63,903.34003,892.63,900.82001,10046.61,48990.52,2275.0801,6203.1699,1377.475,446.23999,43.939999,7845.0801,50.07,3044.1001,73.15,27.04214,4.24312
2016-03-31,PSECZ:PX,901.03998,902.38,891.51001,899.90997,9965.51,49017.352,2270.3799,6174.8999,1375.682,440.10999,43.375,7807.8901,49.740002,3004.9299,74.08,27.02758,4.24811
2016-04-04,PSECZ:PX,895.17999,898.26001,892.63,896.84998,9822.08,48815.801,2252.8601,6164.7202,1392.167,436.07999,42.974998,7731.8101,49.98,2962.28,74.2,27.03544,4.26686
2016-04-05,PSECZ:PX,896.84998,896.84998,888.01001,889.53003,9563.36,47790.289,2227.22,6091.23,1373.433,428.85001,42.064999,7673.6699,50.200001,2890.3501,73.79,27.0263,4.26776
2016-04-06,PSECZ:PX,889.91998,894.19,884.39001,884.39001,9624.51,47352.078,2239.6001,6161.6299,1365.391,431.01001,42.389999,7768.23,50.639999,2909.3601,74.91,27.0211,4.29872
2016-04-07,PSECZ:PX,885.13,888.79999,881.38,884.29999,9530.62,47231.359,2210.1799,6136.8901,1351.551,428.73001,42.009998,7761.3501,50.32,2871.5701,73.72,27.02318,4.29694
2016-04-11,PSECZ:PX,899.26001,899.90002,891.32001,893.56,9682.99,47476.309,2246.6101,6200.1201,1380.938,436.56,42.665001,7751.5801,49.970001,2924.23,73.14,27.02467,4.28742
2016-04-12,PSECZ:PX,894.03003,895.41998,886.46002,887.01001,9761.47,47351.219,2251.1699,6242.3901,1392.41,439.5,42.970001,7788.7798,49.82,2942.0901,73.76,27.02844,4.28762
2016-04-13,PSECZ:PX,888.81,897.28998,888.71002,895.62,10026.1,48124.559,2293.9199,6362.8901,1436.889,450.09,44.400002,7934.46,49.509998,3039.1899,74.07,27.02792,4.3001
2016-04-14,PSECZ:PX,896.44,896.91998,882.94,895.62,10093.65,48285.211,2318.05,6365.1001,1430.589,451.04001,44.625,8021.0,49.73,3060.8601,74.35,27.02638,4.2951
2016-04-18,PSECZ:PX,906.63,906.63,896.66998,904.65002,10120.31,48195.059,2311.47,6353.52,1433.702,450.81,44.619999,8044.6001,49.5,3064.03,75.6,27.02186,4.29742
2016-04-19,PSECZ:PX,904.59998,915.45001,904.59998,915.22998,10349.59,48596.34,2338.24,6405.3501,1473.39,456.45999,45.18,8152.7598,49.060001,3112.99,75.93,27.01964,4.26999
2016-04-20,PSECZ:PX,915.65002,916.94,906.22998,916.94,10421.29,48632.801,2342.26,6410.2598,1481.339,456.20001,45.424999,8186.9702,48.959999,3142.52,75.56,27.02406,4.32242
2016-04-21,PSECZ:PX,918.40997,919.90002,911.72998,918.59998,10435.73,48514.391,2333.51,6381.4399,1440.4189,453.47,45.355,8159.6699,48.639999,3151.6899,75.16,27.04078,4.36855
2016-04-25,PSECZ:PX,918.77002,921.45001,905.98999,912.34998,10294.35,48139.148,2320.6799,6260.9199,1402.5179,446.76999,45.025002,8079.8901,48.939999,3117.6201,75.34,27.03846,4.37558
2016-04-26,PSECZ:PX,912.34998,915.71997,908.15002,914.89001,10259.59,47914.18,2312.96,6284.52,1406.868,447.64001,44.994999,8077.1802,48.619999,3121.29,75.97,27.03733,4.38484
2016-04-27,PSECZ:PX,914.84003,918.53998,911.08002,913.71002,10299.83,47513.91,2329.96,6319.9102,1416.0,448.37,45.235001,8096.7598,49.209999,3130.4299,76.36,27.0419,4.40126
2016-04-28,PSECZ:PX,913.76001,913.94,905.67999,909.01001,10321.15,47643.699,2343.97,6322.3999,1430.808,450.31,45.185001,8099.4199,48.93,3125.4299,75.29,27.04701,4.3709
2016-05-04,PSECZ:PX,895.34003,902.42999,882.96002,886.94,9828.25,47020.922,2240.26,6112.02,1490.647,428.92001,43.014999,7752.9702,49.139999,2938.75,74.75,27.02858,4.4067
2016-05-09,PSECZ:PX,867.63,879.33002,863.46002,864.20001,9980.49,46628.941,2216.54,6114.8101,1459.083,431.57999,43.264999,7824.9502,48.900002,2955.8301,76.41,27.02284,4.41888
2016-05-10,PSECZ:PX,864.65997,874.71997,864.65997,869.46002,10045.44,46178.719,2229.0601,6156.6499,1452.598,436.26999,43.575001,7934.9302,48.990002,2978.97,77.37,27.02238,4.42796
2016-05-11,PSECZ:PX,870.67999,871.40002,864.15997,866.92999,9975.32,46053.07,2215.22,6162.4902,1466.668,434.70999,43.334999,7937.8799,48.529999,2956.71,76.59,27.02084,4.41346
2016-05-12,PSECZ:PX,864.40002,878.78998,863.75,871.42999,9862.12,46022.02,2204.1201,6104.1899,1450.824,430.89001,43.150002,7885.8501,49.189999,2935.46,75.69,27.02196,4.40842
2016-05-17,PSECZ:PX,879.56,886.47998,869.31,869.31,9890.19,46711.75,2207.1599,6167.77,1450.381,432.29999,43.23,7906.7598,48.82,2938.0901,74.51,27.02197,4.40077
2016-05-18,PSECZ:PX,870.37,873.38,864.71997,873.38,9943.23,46609.828,2211.3601,6165.7998,1452.978,434.45999,43.490002,7973.9302,49.369999,2956.4299,74.98,27.02084,4.41134
2016-05-19,PSECZ:PX,873.83002,877.39001,870.09003,873.16998,9795.89,45751.68,2182.99,6053.3501,1440.448,428.26999,43.095001,7908.79,48.880001,2919.22,75.29,27.03312,4.42061
2016-05-23,PSECZ:PX,875.37,880.84003,870.98999,874.83002,9842.29,46042.23,2205.1899,6136.4302,1421.847,432.57001,43.610001,8038.46,49.27,2932.9299,76.31,27.0284,4.4252
2016-05-24,PSECZ:PX,874.98999,878.19,872.94,876.21997,10057.31,46275.18,2240.3701,6219.2598,1428.63,441.66,44.639999,8125.2402,49.049999,3010.1201,78.94,27.02109,4.40786
2016-05-25,PSECZ:PX,876.90002,891.59003,876.90002,890.28003,10205.21,46695.371,2272.7,6262.8501,1445.181,447.22,45.220001,8167.6099,48.599998,3061.6001,78.58,27.02642,4.40576
2016-05-31,PSECZ:PX,892.16998,896.91998,891.38,893.76001,10262.74,45844.148,2260.8301,6230.79,1507.564,447.87,45.525002,8216.4199,48.110001,3063.48,79.79,27.02731,4.38622
2016-06-01,PSECZ:PX,893.97998,893.97998,884.19,888.21002,10204.44,44700.672,2222.1201,6191.9302,1477.444,446.78,45.205002,8185.5298,49.16,3038.77,78.71,27.0232,4.38452
2016-06-02,PSECZ:PX,887.19,894.51001,885.75,888.40997,10208.0,44772.719,2231.54,6185.6099,1488.896,447.59,45.224998,8205.8203,50.040001,3033.8601,78.65,27.02375,4.38996
2016-06-06,PSECZ:PX,880.03998,893.12,879.51001,892.27002,10121.08,45582.801,2233.6599,6273.3999,1499.642,446.44,44.950001,8165.98,50.040001,3001.8999,77.36,27.02055,4.35324
2016-06-07,PSECZ:PX,892.09998,899.22998,891.38,895.20001,10287.68,46365.691,2263.8401,6284.5298,1506.285,451.57999,45.445,8215.7803,49.98,3040.6899,77.88,27.02093,4.31929
2016-06-08,PSECZ:PX,895.21002,895.21002,870.03998,874.04999,10217.03,46551.539,2245.1899,6301.52,1495.1801,450.14999,45.195,8143.7598,50.32,3019.76,78.05,27.02366,4.33492
2016-06-09,PSECZ:PX,874.32001,874.32001,861.76001,867.78998,10088.87,45940.121,2235.05,6231.8901,1470.1121,446.10001,44.759998,8076.3501,50.43,2989.03,78.07,27.0227,4.37807
2016-06-13,PSECZ:PX,839.46002,839.62,815.20001,818.38,9657.44,45117.852,2138.3899,6044.9702,1435.441,428.20001,42.970001,7782.3501,48.810001,2853.52,75.81,27.05696,4.4329
2016-06-14,PSECZ:PX,818.53003,818.53003,806.64001,808.20001,9519.2,44729.078,2095.02,5923.5298,1410.975,419.07999,41.970001,7638.77,49.18,2797.1799,74.52,27.08288,4.42694
